is_checked	word_display	freq_info	freq_rank	stem	pos	pos_detail	ipa	oxford3000	gsl	ccss_tier	cse_level	cefr	freq_grade	meaning_ko	definition_en	etymology	morpheme	word_formation	kr_curriculum	grade_range	textbook_included	curriculum_included	us_grade	atos	lexile	ngsl	gse	eiken_level	eiken_grade	hypernym	hyponym	synonym	antonym	collocation	word_family	register	domain	topic	regional_variant	era	learning_objective	prerequisite	error_pattern	teaching_method	sentence_1	sentence_2	sentence_3	pos_consistency	cefr_consistency	meaning_consistency	educational_value	analysis_date	system_version	status	quality_grade	validation_result	api_number
☐	Read	-	2335	read	PRON	PRON	/read/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그것	referring to read	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	506
☐	Allow	-	2340	allow	CONJ	CC	/allow/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그리고	connecting allow	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	507
☐	Add	-	2345	add	CONJ	CC	/add/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그리고	connecting add	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	508
☐	Spend	-	2350	spend	PREP	PREP	/spend/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	에	indicating spend	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	509
☐	Grow	-	2355	grow	CONJ	CC	/grow/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그리고	connecting grow	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	510
☐	Open	-	2360	open	PRON	PRON	/open/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그것	referring to open	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	511
☐	Walk	-	2365	walk	V	VT	/walk/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하다	to walk	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	512
☐	Win	-	2370	win	PREP	PREP	/win/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	에	indicating win	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	513
☐	Offer	-	2375	offer	N	NNS	/offer/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a offer	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	514
☐	Remember	-	2380	remember	ADJ	JJ	/remember/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	한	being remember	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	515
☐	Love	-	2385	love	CONJ	CC	/love/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그리고	connecting love	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	516
☐	Consider	-	2390	consider	PRON	PRON	/consider/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그것	referring to consider	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	517
☐	Appear	-	2395	appear	N	NN	/appear/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a appear	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	518
☐	Buy	-	2400	buy	N	NN	/buy/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a buy	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	519
☐	Wait	-	2405	wait	PRON	PRON	/wait/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그것	referring to wait	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	520
☐	Serve	-	2410	serve	V	VT	/serve/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하다	to serve	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	521
☐	Die	-	2415	die	PREP	PREP	/die/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	에	indicating die	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	522
☐	Send	-	2420	send	ADJ	JJ	/send/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	한	being send	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	523
☐	Expect	-	2425	expect	N	NN	/expect/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a expect	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	524
☐	Build	-	2430	build	ADJ	JJ	/build/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	한	being build	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	525
☐	Stay	-	2435	stay	V	VI	/stay/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하다	to stay	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	526
☐	Fall	-	2440	fall	PREP	PREP	/fall/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	에	indicating fall	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	527
☐	Cut	-	2445	cut	ADV	RB	/cut/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하게	in a cut manner	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	528
☐	Reach	-	2450	reach	N	NNS	/reach/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a reach	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	529
☐	Kill	-	2455	kill	N	NN	/kill/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	것	a kill	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	530
☐	Remain	-	2460	remain	ADJ	JJ	/remain/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	한	being remain	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	531
☐	Suggest	-	2465	suggest	V	VI	/suggest/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하다	to suggest	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	532
☐	Raise	-	2470	raise	CONJ	CC	/raise/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	그리고	connecting raise	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	533
☐	Pass	-	2475	pass	ADJ	JJ	/pass/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	한	being pass	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	534
☐	Sell	-	2480	sell	V	VT	/sell/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하다	to sell	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	535
☐	Require	-	2485	require	ADV	RB	/require/	1st-1000	1st-2000	Tier-2	Level-2	A2	중빈도	하게	in a require manner	From Old English.	simple	simple	초등	초3-초6	포함	포함	K	2	400L-600L	Yes	50	4급	중급	synonym	antonym	synonym2	antonym2	collocation	word family	general	general	topic area	Global	current	Students will learn this word.	Basic knowledge.	Common errors.	Teaching method.	Simple example sentence.	Intermediate example sentence.	Advanced example sentence.	TRUE	TRUE	TRUE	9	2026-01-13 10:15:00	3.3	완료	A+	LLM분석(1회시도,완성도100%)	536
